zone_profile_id,botanical_entry_id,match_status,match_candidates,botanical_link,common_names,growth_habit,forest_garden_layer,lifespan,native_region,climate_band_prefers,hardiness_class,outdoor_suitability,greenhouse_zone,indoor_container_use,soil_type,soil_moisture,soil_functions,sun_exposure,light_preference,humidity_preference,flood_tolerance,salinity_tolerance,heat_tolerance,fire_tolerance,root_depth_type,spread_pattern,companion_plants,incompatible_with,guild_roles,foraging_habitat,harvest_window,harvest_window_brazil,planting_sowing_window,yield_regrowth,propagation_methods,recommended_establishment_method,recommended_training_method,branch_id,branch_fit,country,region,state_province,zone,microclimate_tags,production_mode,production_mode_basis,spacing_in_row_m,spacing_between_rows_m,spacing_notes,season_start_month,season_end_month,harvest_granularity,harvest_window_1_start,harvest_window_1_end,harvest_window_1_peak_start,harvest_window_1_peak_end,harvest_window_2_start,harvest_window_2_end,harvest_window_2_peak_start,harvest_window_2_peak_end,harvest_passes_per_year,time_to_first_harvest,time_to_full_production,yield_output_type,yield_unit,area_harvested_ha,production_qty,average_yield_per_ha,yield_per_plant,yield_low,yield_typical,yield_high,processing_recovery_pct,production_value_brl,harvest_source,harvest_source_year,harvest_confidence,yield_source,yield_source_year,yield_confidence,notes,source_table,source_row
AF-ZONE-BOT-BR-0731-UB-ZONE-000931,BOT-BR-0731,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tacinga palmadora,Palmatória,succulent/cactus,Shrub / Aquatic / Marginal,perennial,"Caatinga; Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos",humid_coastal_rocky_microsite,warm_humid_fast_drainage,yes,protected_culture_crossover_possible,yes,Rupícola; Terrícola,fast_draining,native_cover_support,full_sun_to_part_sun,,medium_to_high,,,,,shallow,moderate,Rocky outcrop resilience guild; Conservation anchor guild; Mycorrhizal soil-builder guild,persistent_waterlogging; hard_frost,nitrogen_fixer;xeric_support,"Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos",species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,division; cuttings; seed,cutting_or_division,species_specific_review,branch_brazil_ubatuba_green_coast,medium_high,Brazil,Southeast,São Paulo,ubatuba_rocky_outcrop_slope,Ubatuba; rocky_outcrop; slope; fast_drainage; exposed,restoration_conservation,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,0.84,1.32,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. rocky-outcrop fit. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,1754
AF-ZONE-BOT-BR-0731-UB-ZONE-000932,BOT-BR-0731,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tacinga palmadora,Palmatória,succulent/cactus,Shrub / Aquatic / Marginal,perennial,"Caatinga; Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos",humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Rupícola; Terrícola,managed_moisture_by_container_and_shelter,native_cover_support,managed_light_by_structure,,high,,,,,shallow,moderate,Rocky outcrop resilience guild; Conservation anchor guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,nitrogen_fixer;xeric_support,"Caatinga (stricto sensu), Carrasco, Vegetação Sobre Afloramentos Rochosos",species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,division; cuttings; seed,cutting_or_division,container_rotation_and_structure_management,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,0.71,1.12,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,1754
AF-ZONE-BOT-BR-0732-UB-ZONE-000933,BOT-BR-0732,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tacinga saxatilis subsp. saxatilis,Palma,succulent/cactus,Shrub / Aquatic / Marginal,perennial,"Cerrado; Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos",humid_coastal_rocky_microsite,warm_humid_fast_drainage,yes,protected_culture_crossover_possible,yes,Rupícola,fast_draining,native_cover_support,full_sun_to_part_sun,,medium_to_high,,,,,shallow,moderate,Rocky outcrop resilience guild; Conservation anchor guild; Mycorrhizal soil-builder guild,persistent_waterlogging; hard_frost,nitrogen_fixer;xeric_support,"Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos",species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,division; cuttings; seed,cutting_or_division,species_specific_review,branch_brazil_ubatuba_green_coast,medium_high,Brazil,Southeast,São Paulo,ubatuba_rocky_outcrop_slope,Ubatuba; rocky_outcrop; slope; fast_drainage; exposed,restoration_conservation,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,0.84,1.32,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. seasonal-forest transition fit; rocky-outcrop fit. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,1757
AF-ZONE-BOT-BR-0732-UB-ZONE-000934,BOT-BR-0732,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tacinga saxatilis subsp. saxatilis,Palma,succulent/cactus,Shrub / Aquatic / Marginal,perennial,"Cerrado; Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos",humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Rupícola,managed_moisture_by_container_and_shelter,native_cover_support,managed_light_by_structure,,high,,,,,shallow,moderate,Rocky outcrop resilience guild; Conservation anchor guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,nitrogen_fixer;xeric_support,"Caatinga (stricto sensu), Floresta Estacional Decidual, Floresta Estacional Semidecidual, Vegetação Sobre Afloramentos Rochosos",species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,division; cuttings; seed,cutting_or_division,container_rotation_and_structure_management,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,0.71,1.12,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,1757
AF-ZONE-BOT-BR-0733-UB-ZONE-000935,BOT-BR-0733,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tamarix gallica,tamarisco,small tree or large shrub,Sub-canopy,perennial,Mata Atlântica; Restinga,humid_tropical_coastal_restinga,coastal_humid_frost_sensitive,yes,protected_culture_crossover_possible,limited,Terrícola,free_draining_to_seasonally_moist,review_non_native,full_sun_to_part_sun,,high,,,,,medium,moderate,Restinga soil binder; Bird/bat food-web guild; Mycorrhizal soil-builder guild,waterlogging_except_backdune_slacks; hard_frost; prolonged_deep_shade,fruit_producer;structural,Restinga,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; nursery seedling; cuttings review,nursery_seedling,formative_pruning_or_multi_stem_shaping,branch_brazil_ubatuba_green_coast,high,Brazil,Southeast,São Paulo,ubatuba_restinga_coastal_plain,Ubatuba; Green Coast; restinga; coastal_sand; salt_spray; wind_exposed,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,3,5,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. restinga/coastal-sand fit. | biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,282087
AF-ZONE-BOT-BR-0733-UB-ZONE-000936,BOT-BR-0733,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tamarix gallica,tamarisco,small tree or large shrub,Sub-canopy,perennial,Mata Atlântica; Restinga,humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,limited,Terrícola,managed_moisture_by_container_and_shelter,review_non_native,managed_light_by_structure,,high,,,,,medium,moderate,Restinga soil binder; Bird/bat food-web guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,fruit_producer;structural,Restinga,species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,seed; nursery seedling; cuttings review,nursery_seedling,formative_pruning_or_multi_stem_shaping,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,2.55,4.25,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,282087
AF-ZONE-BOT-BR-0734-UB-ZONE-000937,BOT-BR-0734,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tetragonia tetragonoides,espinafre-da-nova-zelândia,herbaceous perennial,Herbaceous / Aquatic / Marginal,perennial,Mata Atlântica; Restinga,humid_tropical_coastal_restinga,coastal_humid_frost_sensitive,yes,protected_culture_crossover_possible,yes,Terrícola,free_draining_to_seasonally_moist,review_non_native,full_sun_to_part_sun,,high,,,,,shallow,narrow_to_moderate,Restinga soil binder; Pollinator support guild; Mycorrhizal soil-builder guild,waterlogging_except_backdune_slacks; hard_frost; prolonged_deep_shade,leafy_green;wetland_filter,Restinga,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; division; plug transplant,direct_sow_or_plug_transplant,clump_management,branch_brazil_ubatuba_green_coast,high,Brazil,Southeast,São Paulo,ubatuba_restinga_coastal_plain,Ubatuba; Green Coast; restinga; coastal_sand; salt_spray; wind_exposed,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,0.3,0.5,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. restinga/coastal-sand fit. | biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,102541
AF-ZONE-BOT-BR-0734-UB-ZONE-000938,BOT-BR-0734,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tetragonia tetragonoides,espinafre-da-nova-zelândia,herbaceous perennial,Herbaceous / Aquatic / Marginal,perennial,Mata Atlântica; Restinga,humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Terrícola,managed_moisture_by_container_and_shelter,review_non_native,managed_light_by_structure,,high,,,,,shallow,narrow_to_moderate,Restinga soil binder; Pollinator support guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,leafy_green;wetland_filter,Restinga,species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,seed; division; plug transplant,direct_sow_or_plug_transplant,clump_management,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,0.26,0.42,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,102541
AF-ZONE-BOT-BR-0735-UB-ZONE-000939,BOT-BR-0735,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tithonia diversifolia,girassol mexicano,shrub,Shrub / Aquatic / Marginal,perennial,"Amazônia, Cerrado, Mata Atlântica; Área Antrópica",humid_tropical_to_subtropical_coastal,humid_coastal_general_use,yes,protected_culture_crossover_possible,yes,Terrícola,moist_to_well_drained,review_non_native,full_sun_to_part_shade,,high,,,,,medium,moderate,Ubatuba shrub matrix companion; Pollinator support guild; Mycorrhizal soil-builder guild,hard_frost; unmanaged_competition_review,fruit_producer,Área Antrópica,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; nursery seedling; semi-hardwood cuttings review,nursery_seedling,selective_tip_pruning,branch_brazil_ubatuba_green_coast,medium,Brazil,Southeast,São Paulo,ubatuba_homegarden_edge_and_disturbed_site,Ubatuba; managed_edge; disturbed_site; humid_coastal,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,1.2,2.2,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. homegarden/disturbed-edge crossover. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,16349
AF-ZONE-BOT-BR-0735-UB-ZONE-000940,BOT-BR-0735,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tithonia diversifolia,girassol mexicano,shrub,Shrub / Aquatic / Marginal,perennial,"Amazônia, Cerrado, Mata Atlântica; Área Antrópica",humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Terrícola,managed_moisture_by_container_and_shelter,review_non_native,managed_light_by_structure,,high,,,,,medium,moderate,Ubatuba shrub matrix companion; Pollinator support guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,fruit_producer,Área Antrópica,species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,seed; nursery seedling; semi-hardwood cuttings review,nursery_seedling,selective_tip_pruning,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,1.02,1.87,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,16349
AF-ZONE-BOT-BR-0736-UB-ZONE-000941,BOT-BR-0736,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,tithonia rotundifolia,girassol mexicano,shrub,Shrub / Aquatic / Marginal,perennial,Mata Atlântica; Área Antrópica,humid_tropical_to_subtropical_coastal,humid_coastal_general_use,yes,protected_culture_crossover_possible,yes,Terrícola,moist_to_well_drained,review_non_native,full_sun_to_part_shade,,high,,,,,medium,moderate,Ubatuba shrub matrix companion; Pollinator support guild; Mycorrhizal soil-builder guild,hard_frost; unmanaged_competition_review,fruit_producer,Área Antrópica,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; nursery seedling; semi-hardwood cuttings review,nursery_seedling,selective_tip_pruning,branch_brazil_ubatuba_green_coast,medium,Brazil,Southeast,São Paulo,ubatuba_homegarden_edge_and_disturbed_site,Ubatuba; managed_edge; disturbed_site; humid_coastal,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,1.2,2.2,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. homegarden/disturbed-edge crossover. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,16350
AF-ZONE-BOT-BR-0736-UB-ZONE-000942,BOT-BR-0736,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,tithonia rotundifolia,girassol mexicano,shrub,Shrub / Aquatic / Marginal,perennial,Mata Atlântica; Área Antrópica,humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Terrícola,managed_moisture_by_container_and_shelter,review_non_native,managed_light_by_structure,,high,,,,,medium,moderate,Ubatuba shrub matrix companion; Pollinator support guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,fruit_producer,Área Antrópica,species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,seed; nursery seedling; semi-hardwood cuttings review,nursery_seedling,selective_tip_pruning,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,1.02,1.87,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,16350
AF-ZONE-BOT-BR-0737-UB-ZONE-000943,BOT-BR-0737,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,torilis arvensis,lapola,herbaceous perennial,Herbaceous / Aquatic / Marginal,perennial,Mata Atlântica,humid_tropical_to_subtropical_coastal,humid_coastal_general_use,yes,protected_culture_crossover_possible,yes,Terrícola,moist_to_well_drained,review_non_native,full_sun_to_part_shade,,high,,,,,shallow,narrow_to_moderate,Ubatuba understory companion; Pollinator support guild; Mycorrhizal soil-builder guild,hard_frost; unmanaged_competition_review,leafy_green,,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; division; plug transplant,direct_sow_or_plug_transplant,clump_management,branch_brazil_ubatuba_green_coast,medium,Brazil,Southeast,São Paulo,ubatuba_homegarden_edge_and_disturbed_site,Ubatuba; managed_edge; disturbed_site; humid_coastal,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,0.3,0.5,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. Atlantic Forest branch-fit candidate. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,103087
AF-ZONE-BOT-BR-0737-UB-ZONE-000944,BOT-BR-0737,protected_culture_crossover_from_focus_scope,Ubatuba managed courtyard; nursery; shade-house; protected edge,torilis arvensis,lapola,herbaceous perennial,Herbaceous / Aquatic / Marginal,perennial,Mata Atlântica,humid_tropical_protected_culture,protected_culture_buffered_humidity,conditional,protected_culture_humid_coastal,yes,Terrícola,managed_moisture_by_container_and_shelter,review_non_native,managed_light_by_structure,,high,,,,,shallow,narrow_to_moderate,Ubatuba understory companion; Pollinator support guild; Mycorrhizal soil-builder guild,neglected_watering; stagnant_air; overpotting_review,leafy_green,,species_specific_review_or_managed_harvest,species_specific_review_or_managed_harvest,year_round_under_managed_conditions,managed-container_regrowth_review,seed; division; plug transplant,direct_sow_or_plug_transplant,clump_management,branch_brazil_ubatuba_green_coast,conditional,Brazil,Southeast,São Paulo,ubatuba_protected_culture_crossover,Ubatuba; protected_culture; humid_coastal; nursery; shade_house,protected_culture_companion,container viability / managed-context crossover,0.26,0.42,Protected-culture spacing derived from growth form and container crossover status.,1,12,managed_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Protected-culture crossover row created because the current scope requested protected-culture relevance and the entry is container-viable or managed in disturbed/homegarden contexts. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,103087
AF-ZONE-BOT-BR-0738-UB-ZONE-000945,BOT-BR-0738,derived_from_atlantic_forest_habitat_filter,Ubatuba; Picinguaba; Serra do Mar; Green Coast,torilis nodosa,lapolina,herbaceous perennial,Herbaceous / Aquatic / Marginal,perennial,Mata Atlântica,humid_tropical_to_subtropical_coastal,humid_coastal_general_use,yes,protected_culture_crossover_possible,yes,Terrícola,moist_to_well_drained,review_non_native,full_sun_to_part_shade,,high,,,,,shallow,narrow_to_moderate,Ubatuba understory companion; Pollinator support guild; Mycorrhizal soil-builder guild,hard_frost; unmanaged_competition_review,leafy_green,,species_specific_review_or_non_crop_conservation_row,species_specific_review_or_non_crop_conservation_row,Oct-Mar rainy-season establishment window preferred for Ubatuba focus,perennial persistence; crop yield not estimated in this conservation/companion-focused pack,seed; division; plug transplant,direct_sow_or_plug_transplant,clump_management,branch_brazil_ubatuba_green_coast,medium,Brazil,Southeast,São Paulo,ubatuba_homegarden_edge_and_disturbed_site,Ubatuba; managed_edge; disturbed_site; humid_coastal,homegarden_companion,Ubatuba_focus_rulepack_v1 from Atlantic Forest habitat + native status + current scope,0.3,0.5,Derived from mature spread and growth form for Ubatuba planning; replace with taxon-level spacing for production crops.,10,3,not_estimated_or_species_specific_review,,,,,,,,,,review_by_species,review_by_species,,,,,,,,,,,,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Ubatuba_focus_rulepack_v1,2026,not_estimated_non_crop_focus,Primary Ubatuba focus zone derived from JBRJ habitat fields and Ubatuba coastal-to-escarpment gradient. Atlantic Forest branch-fit candidate. | biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06,Ubatuba_focus_rulepack_v1,103088
